"FIPS","Year","Alzheimers Deaths","Population","STATE","COUNTY","PM2_5GE_Threshold","PM2_5GT35LE50","PM2_5GT50","Poverty Percent, All Ages","% Smokers","% Excessive Drinking","% African American","% Asian","% Hispanic","% Age < 18","% Age 65 and over","% Obese","% Unemployed","% Uninsured","Median Household Income","% Rural","PM2_5GE_ThresholdLastYear","PM2_5GE_ThresholdLast2Year","PM2_5GE_ThresholdLast3Year","PM2_5GE_ThresholdLast4Year","PM2_5GE_ThresholdLast5Year","PM2_5GT35LE50LastYear","PM2_5GT35LE50Last2Year","PM2_5GT35LE50Last3Year","PM2_5GT35LE50Last4Year","PM2_5GT35LE50Last5Year","PM2_5GT50LastYear","PM2_5GT50Last2Year","PM2_5GT50Last3Year","PM2_5GT50Last4Year","PM2_5GT50Last5Year"
53015,2015,68,103468,"Washington","Cowlitz",1,1,0,15.7,23.2,18.6,0.666601217,1.630669546,8.231886904,23.16905557,17.64578834,34.6,10.12414126,16.03963921,48447,28.65149888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53015,2016,45,105160,"Washington","Cowlitz",0,0,0,16.3,17,19.4,0.7343366,1.621415214,8.418434786,22.92892601,18.13126022,32.4,8.3931166,16.99797501,44235,28.65149888,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
53015,2017,66,106910,"Washington","Cowlitz",2,0,2,16.4,17.37523153,18.07395177,0.710364557,1.6575173,8.630687749,22.73649824,18.4849422,32.1,7.586502846,11.22466196,50502,28.65149888,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
53015,2018,58,108987,"Washington","Cowlitz",4,2,2,12.2,17.00447249,18.73140656,0.793077216,1.647014074,8.789463674,22.66165843,18.83605934,31.9,7.485677345,7.99841829,51772,28.65149888,2,2,3,3,3,0,0,1,1,1,2,2,2,2,2
53015,2019,62,110593,"Washington","Cowlitz",0,0,0,12.6,17.00447249,18.73140656,0.844635675,1.629407913,9.031895987,22.922084,18.65962024,31.3,6.05520539,7.157469077,50617,28.65149888,4,6,6,7,7,2,2,2,3,3,2,4,4,4,4
53021,2015,41,88807,"Washington","Franklin",4,3,1,15.6,11.7,14.4,1.984117824,2.148018191,51.40238694,33.71153535,7.72640181,31,9.263518212,22.43921569,52720,13.3336745,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
53021,2016,34,90160,"Washington","Franklin",0,0,0,14.9,15.3,19.4,2.01459987,2.129622248,51.85345466,33.46923436,7.920600394,31.5,8.46540091,22.98340534,55006,13.3336745,4,4,4,5,5,3,3,3,4,4,1,1,1,1,1
53021,2017,40,92125,"Washington","Franklin",9,3,6,13.4,15.8464637,18.48740313,1.932280113,2.186764557,52.39339241,33.10324637,8.288761021,30.1,7.483569522,17.46238109,58246,13.3336745,0,4,4,4,5,0,3,3,3,4,0,1,1,1,1
53021,2018,40,94347,"Washington","Franklin",7,4,3,13.4,15.0569929,18.27871,2.108473824,2.299245785,53.02573203,33.13110027,8.585847382,30.7,7.645925592,12.6054954,56940,13.3336745,9,9,13,13,13,3,3,6,6,6,6,6,7,7,7
53021,2019,31,95222,"Washington","Franklin",0,0,0,13.5,15.0569929,18.27871,2.036363636,2.431478969,53.28195387,32.52971506,8.943283582,30.5,6.309788858,11.82661434,61285,13.3336745,7,16,16,20,20,4,7,7,10,10,3,9,9,10,10
53025,2015,35,93259,"Washington","Grant",4,2,2,16.1,16.1,13.9,0.85874747,1.109079431,39.38157121,30.53179216,12.44585211,33.4,8.80222574,22.05657397,46065,38.74887792,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
53025,2016,35,93546,"Washington","Grant",0,0,0,16.1,16.4,19.2,0.865298936,1.145501197,39.90037253,30.19528273,12.62735246,35,7.652855543,22.76724668,50388,38.74887792,4,5,5,5,5,2,3,3,3,3,2,2,2,2,2
53025,2017,44,95158,"Washington","Grant",12,6,6,14.7,16.23804538,17.8924479,0.841741816,1.105523328,40.42612509,30.0668032,12.92636636,34.3,7.084450697,16.65297997,50573,38.74887792,0,4,5,5,5,0,2,3,3,3,0,2,2,2,2
53025,2018,40,97331,"Washington","Grant",10,4,6,12.7,15.94432996,17.68062758,0.915057833,1.044405961,41.00656362,29.82703697,13.26833857,34.4,7.411788337,13.6449676,48997,38.74887792,12,12,16,17,17,6,6,8,9,9,6,6,8,8,8
53025,2019,44,97733,"Washington","Grant",0,0,0,13.9,15.94432996,17.68062758,0.900607411,1.048782026,41.7001198,29.68851804,13.5259253,34.7,6.256896932,11.53326685,55807,38.74887792,10,22,22,26,27,4,10,10,12,13,6,12,12,14,14
53027,2015,40,71122,"Washington","Grays Harbor",0,0,0,16,22.8,21.5,1.225414334,1.506795352,9.592278905,21.09513492,18.21660711,34.6,11.82830931,20.10941034,41791,40.11291674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53027,2016,57,71628,"Washington","Grays Harbor",0,0,0,15.2,17.5,18.3,1.253918495,1.481261826,9.816713265,21.08079867,18.92880341,36.5,10.36080406,21.71210799,43205,40.11291674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53027,2017,56,72697,"Washington","Grays Harbor",1,0,1,18.3,18.69990751,17.96988516,1.240122606,1.511487304,10.13188606,20.87399117,19.61277804,36.9,8.948678881,14.36343852,44345,40.11291674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53027,2018,35,73901,"Washington","Grays Harbor",3,0,3,17.3,16.95007108,18.32014242,1.221589323,1.48126431,9.860669012,20.76562238,20.19461663,34.9,8.709312096,10.34375571,48210,40.11291674,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
53027,2019,52,75061,"Washington","Grays Harbor",0,0,0,13.1,16.95007108,18.32014242,1.229761888,1.453980219,10.00453939,20.5496788,20.9210834,36.6,7.071609882,8.014347466,47619,40.11291674,3,4,4,4,4,0,0,0,0,0,3,4,4,4,4
53031,2015,14,30466,"Washington","Jefferson",0,0,0,11.9,14.7,15.5,1.000797979,1.815400984,3.285011305,13.7850778,30.48610188,25.3,8.955093482,16.53012048,47709,57.46853241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031,2016,14,31139,"Washington","Jefferson",0,0,0,12,12.5,16.3,0.97922456,1.829429668,3.658859336,13.40148207,31.81818182,23.3,8.216845878,17.94058826,50964,57.46853241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031,2017,23,31234,"Washington","Jefferson",2,2,0,12.7,13.54326559,16.36197208,0.955163133,1.841396967,3.840346616,13.15236657,33.33552157,24.5,7.080834303,10.91224591,53421,57.46853241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031,2018,24,31729,"Washington","Jefferson",6,3,3,12.7,13.12418617,14.77632316,0.947365041,1.798387874,3.853688301,12.62082919,34.70246315,26.8,7.263880441,7.424395161,53345,57.46853241,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
53031,2019,20,32221,"Washington","Jefferson",0,0,0,12.6,13.12418617,14.77632316,1.002113082,1.866555677,3.614650701,12.2718832,35.56701031,29,6.122618751,7.459219231,53364,57.46853241,6,8,8,8,8,3,5,5,5,5,3,3,3,3,3
53033,2015,904,2117125,"Washington","King",0,0,0,9.8,11.1,18.4,6.265013214,15.86349183,9.319185756,21.11938229,11.89684849,22.2,5.235202859,13.67227055,71779,3.207147292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033,2016,863,2149970,"Washington","King",0,0,0,9.3,10.4,21.2,6.350389213,16.36775968,9.418130192,20.96038062,12.17476047,22.3,4.601700535,13.6651045,75738,3.207147292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033,2017,968,2188649,"Washington","King",9,6,3,9.3,10.11553727,22.00571004,6.395701718,16.89819921,9.482104269,20.71554585,12.44073921,22.2,4.442974033,8.666526131,81816,3.207147292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033,2018,963,2233163,"Washington","King",8,3,5,9.2,9.383454984,19.46464092,6.38632167,17.41773141,9.532598129,20.63410187,12.6982237,21.7,3.939308171,6.484247996,85907,3.207147292,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3
53033,2019,895,2252782,"Washington","King",0,0,0,7.7,9.383454984,19.46464092,6.42706985,18.24207536,9.70516515,20.4395497,12.97188357,22.3,3.698561544,5.629697164,89519,3.207147292,8,17,17,17,17,3,9,9,9,9,5,8,8,8,8
53035,2015,139,260131,"Washington","Kitsap",0,0,0,9.9,16.9,17.2,2.759009009,5.265624016,6.98985699,21.23141498,15.29011529,30.3,6.803135814,13.72100543,62516,16.7417265,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
53035,2016,137,264811,"Washington","Kitsap",0,0,0,10.1,13.3,19.4,2.695695621,5.360704689,7.2144872,20.86646235,16.06047611,29.5,6.295294658,13.63388887,61898,16.7417265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53035,2017,144,266414,"Washington","Kitsap",5,4,1,8.3,13.76221199,19.28671125,2.774371374,5.444948891,7.544275769,20.73609066,16.5124495,29.6,5.48124745,8.278874496,65814,16.7417265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53035,2018,147,269805,"Washington","Kitsap",4,1,3,9.1,12.09312585,18.4230724,2.731382005,5.41593816,7.552556352,20.64038125,17.02157388,29.5,5.779650813,5.787027125,68706,16.7417265,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1
53035,2019,146,271473,"Washington","Kitsap",0,0,0,7.5,12.09312585,18.4230724,2.786640342,5.431396248,7.774366212,20.61978725,17.29901582,30.3,4.903223676,6.297426048,72795,16.7417265,4,9,9,9,9,1,5,5,5,5,3,4,4,4,4
53037,2015,15,43269,"Washington","Kittitas",2,2,0,20,15.3,17.3,1.005626721,2.224350533,8.442475757,18.03663355,14.4187717,27.1,7.444156362,17.5392438,47287,40.0562141,1,1,16,21,21,0,0,7,11,11,1,1,9,10,10
53037,2016,15,44866,"Washington","Kittitas",3,2,1,18.2,15.7,20.9,1.004186068,2.328206575,8.828371196,18.11062509,14.57363247,27.5,7.11893216,19.34033427,48127,40.0562141,2,3,3,18,23,2,2,2,9,13,0,1,1,9,10
53037,2017,16,46205,"Washington","Kittitas",15,10,5,14.2,16.13981054,19.22610318,1.003027572,2.361968153,8.853913888,17.77022811,15.11474728,28.9,6.144016909,12.17599906,47378,40.0562141,3,5,6,6,21,2,4,4,4,11,1,1,2,2,10
53037,2018,16,47364,"Washington","Kittitas",10,4,6,15.8,15.57745428,19.17751455,1.023046405,2.309098204,8.817367271,17.33160968,15.51063166,29.5,6.023651146,8.867308304,50410,40.0562141,15,18,20,21,21,10,12,14,14,14,5,6,6,7,7
53037,2019,22,47935,"Washington","Kittitas",0,0,0,14,15.57745428,19.17751455,0.991234715,2.278974137,8.934098041,17.20160156,15.71691375,30,5.308619759,7.806156969,56393,40.0562141,10,25,28,30,31,4,14,16,18,18,6,11,12,12,13
53041,2015,59,75882,"Washington","Lewis",1,1,0,15.3,20.1,14,0.661951759,1.013572009,9.41383306,22.2466403,18.95819182,31.5,11.21857542,18.01622407,41325,60.65469485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53041,2016,50,77066,"Washington","Lewis",0,0,0,14.7,15.3,18.5,0.693483122,1.040890214,9.738047066,21.91593015,19.80087318,33.1,9.228983264,18.12921571,44243,60.65469485,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
53041,2017,63,78200,"Washington","Lewis",3,1,2,15,17.58052337,17.33368478,0.715584724,1.139927783,10.01555046,21.84180702,20.21691574,32.8,8.317531737,12.99403805,47619,60.65469485,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
53041,2018,62,79604,"Washington","Lewis",5,1,4,12.5,16.83235924,16.19587455,0.666960787,1.173020528,10.05501778,21.62172683,20.78867464,34.3,8.085623481,9.088933104,47127,60.65469485,3,3,4,4,4,1,1,2,2,2,2,2,2,2,2
53041,2019,52,80707,"Washington","Lewis",0,0,0,12.2,16.83235924,16.19587455,0.696930946,1.222506394,10.14066496,21.56393862,20.67391304,33.6,6.645350065,7.790193462,50086,60.65469485,5,8,8,9,9,1,2,2,3,3,4,6,6,6,6
53045,2015,35,61023,"Washington","Mason",1,1,0,16.9,24.9,16.1,1.167000017,1.292626081,8.585549697,19.53154702,20.64565185,32.2,9.748722317,18.80634265,46886,63.69627177,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
53045,2016,28,62198,"Washington","Mason",0,0,0,14.9,15.5,19.3,1.205712309,1.314424075,8.851773155,19.27163117,21.30750605,32.7,8.535119354,20.12777463,52313,63.69627177,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0
53045,2017,36,63710,"Washington","Mason",2,0,2,14.5,16.75789954,20.443643,1.16841191,1.407665962,9.145731937,19.18456975,21.87208102,30.5,7.651375359,13.3739739,54175,63.69627177,0,1,1,1,2,0,1,1,1,2,0,0,0,0,0
53045,2018,54,65507,"Washington","Mason",6,3,3,13.7,16.32945468,17.22538189,1.138300267,1.286214991,9.403839352,19.10511592,22.44766713,31.1,7.835741832,10.6781789,52758,63.69627177,2,2,3,3,3,0,0,1,1,1,2,2,2,2,2
53045,2019,28,66768,"Washington","Mason",0,0,0,12.8,16.32945468,17.22538189,1.2117407,1.335740072,9.888557526,19.37215508,22.58829069,32.9,6.588935956,9.87673276,55030,63.69627177,6,8,8,9,9,3,3,3,4,4,3,5,5,5,5
53047,2015,16,41516,"Washington","Okanogan",14,4,10,20.5,23.5,15.1,0.541354114,1.022018304,18.80902095,23.36804797,19.38193382,29.2,8.668191765,25.53895697,39014,79.98784047,3,3,11,11,11,2,2,7,7,7,1,1,4,4,4
53047,2016,18,41554,"Washington","Okanogan",0,0,0,19.7,17.9,16.6,0.56187939,1.034148704,19.01428917,23.39549528,19.83046743,28.9,7.376740685,26.20791512,37782,79.98784047,14,17,17,25,25,4,6,6,11,11,10,11,11,14,14
53047,2017,21,41742,"Washington","Okanogan",16,3,13,20.4,19.48070232,17.69644065,0.640716832,1.216398497,19.21668754,23.18624145,20.4716254,28,6.898345154,18.6054318,41844,79.98784047,0,14,17,17,25,0,4,6,6,11,0,10,11,11,14
53047,2018,17,42132,"Washington","Okanogan",24,4,20,17,18.02705466,15.8658887,0.697887087,1.188814555,19.50714733,23.02786735,20.94142562,31,6.928717282,14.49681372,41726,79.98784047,16,16,30,33,33,3,3,7,9,9,13,13,23,24,24
53047,2019,17,42243,"Washington","Okanogan",0,0,0,16.4,18.02705466,15.8658887,0.711513583,1.169086292,20.03737243,23.22840305,21.1777107,32.2,6.870520784,13.80835228,44819,79.98784047,24,40,40,54,57,4,7,7,11,13,20,33,33,43,44
53053,2015,346,843954,"Washington","Pierce",5,5,0,12.4,17.8,16,6.711371735,6.379804402,9.873826309,24.2053912,12.29202323,31.4,8.059084849,16.02490886,57619,6.59071332,0,0,1,3,3,0,0,1,3,3,0,0,0,0,0
53053,2016,278,861312,"Washington","Pierce",1,1,0,12.1,16.7,20,6.778110606,6.551889106,10.18201094,24.02443481,12.66612015,31,7.208033237,14.83264622,60397,6.59071332,5,5,5,6,8,5,5,5,6,8,0,0,0,0,0
53053,2017,299,876764,"Washington","Pierce",8,4,4,10.2,14.55220948,18.63528504,6.82477955,6.65071793,10.46680269,23.8425317,13.05319958,30,6.334016221,10.77809685,60168,6.59071332,1,6,6,6,7,1,6,6,6,7,0,0,0,0,0
53053,2018,287,891299,"Washington","Pierce",7,2,5,8.7,14.681201,19.11313791,6.840610603,6.583560893,10.5858272,23.73483709,13.36136034,30.5,6.275803084,7.323053755,64312,6.59071332,8,9,14,14,14,4,5,10,10,10,4,4,4,4,4
53053,2019,288,904980,"Washington","Pierce",0,0,0,9.4,14.681201,19.11313791,6.88953926,6.696328773,10.90875082,23.60167616,13.4469481,31.2,5.363370316,6.542241189,69027,6.59071332,7,15,16,21,21,2,6,7,12,12,5,9,9,9,9
53057,2015,98,121846,"Washington","Skagit",0,0,0,14.9,16.1,16.4,0.599139999,2.146637832,17.56860237,22.65119449,18.11641156,27.7,8.265172803,18.49231721,52525,29.02113754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,2016,89,123681,"Washington","Skagit",0,0,0,11.3,14.9,18.9,0.650521331,2.22822249,17.76430025,22.52232792,18.73135878,28.4,7.357410418,18.64675032,51395,29.02113754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,2017,109,125619,"Washington","Skagit",0,0,0,11.3,14.56088583,18.48467766,0.658207902,2.256126586,17.87912611,22.27648015,19.30059255,26.4,6.667721964,13.51142442,56891,29.02113754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,2018,91,128206,"Washington","Skagit",5,2,3,9.7,15.27139831,18.60448784,0.692103072,2.271165337,17.99225427,21.98801756,19.95294346,25.4,6.785579139,9.784629289,60442,29.02113754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,2019,74,129205,"Washington","Skagit",0,0,0,11.2,15.27139831,18.60448784,0.754662909,2.338022115,18.32286517,21.8979613,20.21429879,27.7,5.50003365,8.508986135,65505,29.02113754,5,5,5,5,5,2,2,2,2,2,3,3,3,3,3
53061,2015,331,772501,"Washington","Snohomish",2,2,0,9.3,15.6,18.4,2.704739025,9.850076349,9.497622377,23.37779339,11.71584354,28.1,5.838123477,14.90173815,67443,10.8194607,0,0,1,2,2,0,0,1,2,2,0,0,0,0,0
53061,2016,315,787620,"Washington","Snohomish",1,1,0,8,12.9,17.7,2.821811441,10.15372909,9.700585716,23.18219339,12.07438818,28.6,5.142254366,14.53328906,71890,10.8194607,2,2,2,3,4,2,2,2,3,4,0,0,0,0,0
53061,2017,376,801633,"Washington","Snohomish",6,5,1,7.3,12.95194407,18.3693308,2.895659682,10.44335218,9.900440258,22.94314182,12.45474116,29.4,4.829218752,9.824495394,76053,10.8194607,1,3,3,3,4,1,3,3,3,4,0,0,0,0,0
53061,2018,375,814901,"Washington","Snohomish",7,2,5,7.5,13.1652467,18.79440366,3.067723014,10.65221808,9.920266118,22.80223966,12.83880552,29.1,4.357583374,7.021188512,78582,10.8194607,6,7,9,9,9,5,6,8,8,8,1,1,1,1,1
53061,2019,371,822083,"Washington","Snohomish",1,1,0,7,13.1652467,18.79440366,3.197972139,11.12928235,10.20529345,22.73322081,13.04025658,29,4.124650841,6.352034723,82405,10.8194607,7,13,14,16,16,2,7,8,10,10,5,6,6,6,6
53063,2015,301,490945,"Washington","Spokane",14,10,4,15.5,18.7,17.4,1.7417678,2.253659798,5.033187456,22.60459994,14.322129,28.2,7.873970291,14.95367124,47577,13.67171667,1,2,4,4,4,1,2,4,4,4,0,0,0,0,0
53063,2016,274,499072,"Washington","Spokane",0,0,0,13.3,15.5,20.6,1.794069186,2.333177788,5.228383005,22.47077334,14.76963483,28.4,7.145682151,16.53581269,50083,13.67171667,14,15,16,18,18,10,11,12,14,14,4,4,4,4,4
53063,2017,322,506152,"Washington","Spokane",16,7,9,14.1,15.39055628,18.03749475,1.86008616,2.373381947,5.417918504,22.38458483,15.17196427,29.2,6.42128996,9.584551554,48676,13.67171667,0,14,15,16,18,0,10,11,12,14,0,4,4,4,4
53063,2018,346,514631,"Washington","Spokane",12,4,8,13,15.8687637,19.15844511,1.824987176,2.356573801,5.49419723,22.22024077,15.55687356,29.2,6.33853265,6.367188369,52933,13.67171667,16,16,30,31,32,7,7,17,18,19,9,9,13,13,13
53063,2019,326,522798,"Washington","Spokane",0,0,0,12.9,15.8687637,19.15844511,1.836800013,2.400267113,5.739185067,22.20498981,15.74803616,29.1,5.405101884,6.302029567,53438,13.67171667,12,28,28,42,43,4,11,11,21,22,8,17,17,21,21
53065,2015,11,43791,"Washington","Stevens",10,5,5,19.7,22.4,17.8,0.490444393,0.667741193,3.327193184,22.44301174,19.93092333,28.8,10.8644308,17.79749922,43675,79.20562358,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
53065,2016,16,44439,"Washington","Stevens",0,0,0,14.3,17,18.9,0.504009164,0.726231386,3.489117984,22.1443299,20.69644903,30.3,9.446532286,19.00551217,43823,79.20562358,10,12,12,12,12,5,6,6,6,6,5,6,6,6,6
53065,2017,13,44730,"Washington","Stevens",13,7,6,14.8,17.13398666,16.81962902,0.534356375,0.696490146,3.480167158,22.04334224,21.49985157,30.6,8.758667728,13.21410974,42845,79.20562358,0,10,12,12,12,0,5,6,6,6,0,5,6,6,6
53065,2018,31,45260,"Washington","Stevens",17,8,9,13.5,15.81407813,17.67281883,0.481558991,0.780845654,3.589189676,21.9469385,22.08195504,28.5,8.56617032,8.543228679,51303,79.20562358,13,13,23,25,25,7,7,12,13,13,6,6,11,12,12
53065,2019,15,45723,"Washington","Stevens",0,0,0,14.9,15.81407813,17.67281883,0.444891572,0.773530069,3.760339817,21.74826738,22.57321708,29.8,7.263180923,7.824282458,52136,79.20562358,17,30,30,40,42,8,15,15,20,21,9,15,15,20,21
53067,2015,135,269536,"Washington","Thurston",1,1,0,12.2,19.1,15.9,2.984130372,5.507492721,8.072015489,22.26092657,14.67521381,29.2,7.028441447,14.66257725,59877,20.9887261,0,3,6,7,7,0,3,5,6,6,0,0,1,1,1
53067,2016,118,275222,"Washington","Thurston",0,0,0,10.4,14.3,19.2,3.067507739,5.737424347,8.385148072,22.13119379,15.20250065,28.6,6.647227479,13.88832331,61653,20.9887261,1,1,4,7,8,1,1,4,6,7,0,0,0,1,1
53067,2017,149,280588,"Washington","Thurston",4,3,1,10.5,14.50262953,19.15218981,3.125742016,5.989181408,8.578445922,21.8004274,15.86133207,28.1,5.911483006,9.583009117,62299,20.9887261,0,1,1,4,7,0,1,1,4,6,0,0,0,0,1
53067,2018,171,286419,"Washington","Thurston",6,1,5,8.7,13.48737276,17.03899942,3.144007383,6.014780795,8.596333142,21.71846727,16.45326318,27.9,5.819996479,6.61136721,65684,20.9887261,4,4,5,5,8,3,3,4,4,7,1,1,1,1,1
53067,2019,169,290536,"Washington","Thurston",0,0,0,9.1,13.48737276,17.03899942,3.077109499,6.136399276,8.987554707,21.6416953,16.66821104,29.7,4.966369293,5.563874014,71370,20.9887261,6,10,10,11,11,1,4,4,5,5,5,6,6,6,6
53071,2015,54,60338,"Washington","Walla Walla",4,1,3,16.5,12.9,14.1,1.711741979,1.543759449,20.88862758,21.93011927,16.09776583,27.1,7.001438652,18.25231782,46294,17.12458107,0,2,2,2,2,0,2,2,2,2,0,0,0,0,0
53071,2016,51,60340,"Washington","Walla Walla",0,0,0,14.2,14.1,20.3,1.803021188,1.674353319,21.20346234,21.74152797,16.54635385,26.1,6.516591865,18.41984883,49819,17.12458107,4,4,6,6,6,1,1,3,3,3,3,3,3,3,3
53071,2017,71,60567,"Washington","Walla Walla",11,8,3,13.6,14.50724622,19.52715279,1.813119427,1.617554443,21.59667208,21.43591104,16.87493785,28,5.796072025,13.5236845,50120,17.12458107,0,4,4,6,6,0,1,1,3,3,0,3,3,3,3
53071,2018,63,60922,"Washington","Walla Walla",8,5,3,13.3,14.77134642,18.2194956,1.942326815,1.610871727,21.21146835,21.4103414,17.31521379,28.2,5.638629284,9.030532845,53598,17.12458107,11,11,15,15,17,8,8,9,9,11,3,3,6,6,6
53071,2019,51,60760,"Washington","Walla Walla",0,0,0,12.7,14.77134642,18.2194956,1.981276933,1.596578995,21.32184193,21.14682913,17.48476893,29.3,4.924242424,8.198130676,54243,17.12458107,8,19,19,23,23,5,13,13,14,14,3,6,6,9,9
53073,2015,109,212284,"Washington","Whatcom",0,0,0,14.4,13.8,17.4,1.004589223,4.141931545,8.641987274,20.3040421,14.91231046,25.1,6.879959887,18.14558716,51119,25.87352093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53073,2016,113,216800,"Washington","Whatcom",0,0,0,15.2,13.6,21.8,0.989196116,4.261078661,8.944521505,20.19524744,15.43453115,23.3,6.644612848,18.68016984,53733,25.87352093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53073,2017,142,221404,"Washington","Whatcom",7,5,2,13,14.1135658,19.73077663,1.01938912,4.41436943,9.17968382,19.82532833,15.97812365,23.1,5.936765192,11.8577813,55073,25.87352093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53073,2018,134,225685,"Washington","Whatcom",6,3,3,14.9,13.00525119,20.57959672,1.023523985,4.373616236,9.237546126,19.67435424,16.57241697,23.1,6.015414616,9.108983927,56636,25.87352093,7,7,7,7,7,5,5,5,5,5,2,2,2,2,2
53073,2019,140,229247,"Washington","Whatcom",0,0,0,12.7,13.00525119,20.57959672,1.027081715,4.465140648,9.403624144,19.53713573,16.88361547,25.4,5.009357341,8.612206124,61026,25.87352093,6,13,13,13,13,3,8,8,8,8,3,5,5,5,5
53075,2015,23,48177,"Washington","Whitman",5,3,2,20.8,11.2,16.7,2.03779257,7.777539188,5.357526305,15.0225467,9.8325102,26.1,6.181697235,15.24895392,42702,27.53037341,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
53075,2016,15,48851,"Washington","Whitman",0,0,0,25.9,17.6,22.6,2.184637068,7.745531424,5.605740278,15.21771628,10.01345378,24.2,5.503422639,16.00078012,41837,27.53037341,5,5,5,6,6,3,3,3,4,4,2,2,2,2,2
53075,2017,22,49046,"Washington","Whitman",10,5,5,21.4,16.22608521,21.15065714,2.328912137,7.796251323,5.890777757,15.01753949,9.959109119,22.9,4.665171701,9.45945946,43817,27.53037341,0,5,5,5,6,0,3,3,3,4,0,2,2,2,2
53075,2018,28,49791,"Washington","Whitman",5,3,2,25.4,15.65096858,20.24365572,2.380708686,8.184069927,6.153405253,15.26887884,10.06939469,25.8,5.132428801,6.021808713,42693,27.53037341,10,10,15,15,15,5,5,8,8,8,5,5,7,7,7
53075,2019,27,50104,"Washington","Whitman",0,0,0,26.3,15.65096858,20.24365572,2.126575052,8.320760103,6.430697712,15.07360437,10.14557762,27.2,4.427871298,6.401901608,44913,27.53037341,5,15,15,20,20,3,8,8,11,11,2,7,7,9,9
53077,2015,102,248830,"Washington","Yakima",6,3,3,19.1,15.7,13.8,0.79297615,1.410679879,47.04344165,29.9776558,12.46700993,31.3,9.187554784,25.33505203,41918,23.51920602,4,11,16,22,22,4,11,15,20,20,0,0,1,2,2
53077,2016,116,249636,"Washington","Yakima",5,2,3,18.2,16.9,18.9,0.794954923,1.455062236,47.69204682,29.83240945,12.80608187,29.1,8.924051694,26.95248536,44342,23.51920602,6,10,17,22,28,3,7,14,18,23,3,3,3,4,5
53077,2017,108,250193,"Washington","Yakima",21,15,6,18.1,16.88509254,16.89510126,0.790901419,1.480528875,48.32375517,29.76449785,13.12623076,29.6,7.960541409,18.25058413,46891,23.51920602,5,11,15,22,27,2,5,9,16,20,3,6,6,6,7
53077,2018,115,251446,"Washington","Yakima",9,0,9,16.5,15.18003206,16.80978618,0.795558333,1.457722444,48.79744909,29.87870339,13.39991027,30.9,7.993227022,15.47761399,48232,23.51920602,21,26,32,36,43,15,17,20,24,31,6,9,12,12,12
53077,2019,84,250873,"Washington","Yakima",0,0,0,16.7,15.18003206,16.80978618,0.818168374,1.510433945,49.43903307,29.74263868,13.45121566,32.1,6.783162742,13.20507694,47573,23.51920602,9,30,35,41,45,0,15,17,20,24,9,15,18,21,21
